id,dish_name,ingredient_count,reason,ingredient_text
125795,椒盐烤虾,4,没有可确定关联的基础原生食材,250克虾，少许盐，少许椒盐，少许花椒
125801,坚果饼干,4,没有可确定关联的基础原生食材,150克各种坚果碎，350克低粉，220克黄油，150克糖粉
125806,煎饺子,1,没有可确定关联的基础原生食材,2勺油，一碗左右，到饺子一半水，10个左右，看锅大小速冻饺子或大馄饨
125811,自己压的面条筋道顺滑,3,没有可确定关联的基础原生食材,800g普通面粉，320g水，少许盐
125816,栗子馅的可可曲奇~栗子饼，冬天就要吃栗子,11,没有可确定关联的基础原生食材,#饼皮部分，30克黄油，30克糖，90克低粉，10克可可粉，1枚鸡蛋，#馅料部分，180克熟栗子仁，20克蜂蜜/糖浆，#装饰部分，适量杏仁粉/面包屑
125818,自制麻辣烫,1,没有可确定关联的基础原生食材,猪骨汤
125823,甜面酱～京酱肉丝灵魂伴侣,11,没有可确定关联的基础原生食材,2段大葱，2片香叶，5粒花椒，1颗大料，1块桂皮，水250克以上是料水煮开备用，50克面粉中筋，45克老抽，15克生抽，1勺适量即可盐，40克白糖
125824,韩花蛋糕,1,没有可确定关联的基础原生食材,奶油霜
125830,止咳清肺利咽秘制金桔酱,5,没有可确定关联的基础原生食材,700g金桔，250克小粒黄冰糖，150-200克水，1个新鲜柠檬汁，30克纯蜂蜜
125842,怎么煮都好吃的-自制鱼丸,3,没有可确定关联的基础原生食材,500g巴沙鱼片，30克木薯淀粉，2茶匙盐
125845,紫薯脆片（蛋卷机版）无油炸更健康,5,没有可确定关联的基础原生食材,200g熟紫薯(去皮），80克水，2克盐，70克木薯淀粉，8克油
125853,贝果三明治,1,没有可确定关联的基础原生食材,贝果，鸡蛋、番茄、生菜，黑胡椒、油、盐，芝士片、肉松
125857,可可牛奶冻,4,没有可确定关联的基础原生食材,300克牛奶，10克可可粉，20克白砂糖，10克(2片)吉利丁片
125862,川香牛肉凉面,9,没有可确定关联的基础原生食材,适量碱面条，可选葱，可选香菜，适量酱牛肉，适量香油，适量生抽，适量辣椒油，适量白糖，适量盐
125883,喜茶-波波茶,7,没有可确定关联的基础原生食材,200克牛奶，30克黑白淡奶，20克珍珠，15克黑糖浆，30克淡奶油，20克红糖粉，适量奥利奥饼干碎
125885,燕窝乌梅汤,6,没有可确定关联的基础原生食材,燕窝，新疆乌梅，山楂，洛神花，甘草，冰糖
125891,煎带子萨拉,3,没有可确定关联的基础原生食材,大号冷冻带子，球生菜，紫色球生菜，樱桃萝卜，小番茄，甜玉米，菠萝，，橄榄油，柠檬，蜂蜜，盐，果醋，黑胡椒
125892,油炸金蝉,1,没有可确定关联的基础原生食材,爹喽龟
125897,纯净版软糖口感巧克力燕麦粥,5,没有可确定关联的基础原生食材,1/3杯燕麦片（即食），1/2杯低脂牛奶，2汤匙生可可粉，2汤匙椰子糖，1/4茶匙盐
125911,超绵密自发粉牛奶馒头,3,没有可确定关联的基础原生食材,200克金沙河馒头自发粉，85克温水或牛奶，20克白糖
125928,烤豆腐,1,没有可确定关联的基础原生食材,嫩豆腐，小葱，麻辣鲜，孜然粉，辣椒面，盐，油，生抽
125946,夏桑菊凉茶,4,没有可确定关联的基础原生食材,20克桑叶，40克夏枯草，30克野菊花，适量冰糖（或砂糖）
125947,香滑牛奶棒棒糖,5,没有可确定关联的基础原生食材,总统淡奶油200g，炼奶80g，麦牙糖60g，蔗糖或白糖60g，盐0.5g-1g
125948,可以拿去卖的肉三鲜饺子                       抢救你的孕妇胃,5,没有可确定关联的基础原生食材,猪肉多一点，肥肉多一些虾仁，巴沙鱼柳，肥瘦猪肉，适量盐，糖，葱，姜，最好用白胡椒，黑的也行胡椒粉，适量花椒油，建议自己擀饺子皮
125956,中种全麦吐司,8,没有可确定关联的基础原生食材,175中种：金像高粉，105水，2.5（冬天3）酵母，主面团，75全麦粉，25（原方15克红糖）糖，10奶粉，2（原方5）盐，70（水分很大，新手可以减10）水，20（原方10）黄油
125959,腊鸭 Chinese Waxed Duck,5,没有可确定关联的基础原生食材,2.2 磅/1000克 的鸭腿 （大约4只），30 克盐，6 克花椒，6 克糖，6 克白酒
125961,松软馒头,5,没有可确定关联的基础原生食材,1000克面粉，4克酵母，20克白糖，6克盐，520克（可减少10克）温水
125969,迷迭香牛肉丸配菜椒,0,没有可确定关联的基础原生食材,"2-3人份配料：
红黄绿菜椒各1/2个
白洋葱1/2个
迷迭香1枝
橄榄油2汤勺
白葡萄酒75毫升
牛肉高汤50毫升
盐和黑胡椒粉适量
牛肉糜400克
去边白吐司芯1片
杏仁奶/牛奶20毫升
鸡蛋1个
大蒜瓣1个
辣椒粉1/2汤勺"
125985,自制五香咸鸭蛋,7,没有可确定关联的基础原生食材,鲜鸭蛋，腌制粗盐，二锅头或高度酒，花椒，八角，小茴香，桂皮
125992,用叉烧酱自制叉烧,7,没有可确定关联的基础原生食材,3勺叉烧酱，适量蜂蜜，适量红片糖，2勺生抽，适量料酒，少许盐，500克靓五花肉
125993,肠仔包,5,没有可确定关联的基础原生食材,500g富强粉，12根肠仔，250ml牛奶，5g酵母，适量白糖
125994,亚麻籽三明治吐司,8,没有可确定关联的基础原生食材,440克高筋面粉，160克全麦粉，10克海盐（精盐减半），10克干酵母，60克蜂蜜，60克亚麻籽（磨碎），340克清水，60克无盐黄油
125995,快手版和风奶香红豆年糕汤,2,没有可确定关联的基础原生食材,一个团子，一碗牛奶
126003,新手小白的北海道奶香吐司,9,没有可确定关联的基础原生食材,520克高筋面粉，80克细砂糖，20克奶粉，260克（2个🥚）鸡蛋+牛奶，160克淡奶油，4克盐，6克耐高温酵母，50克黄油，以上是两个450克吐司的量
126020,Focaccia-意大利佛卡夏,5,没有可确定关联的基础原生食材,材料A，500普通面粉，300水，10克盐，两勺橄榄油，15克酵母，材料B，65克橄榄油，65克水，10克盐
126023,心形彩虹慕斯蛋糕（八寸）,8,没有可确定关联的基础原生食材,450g酸奶，450g淡奶油，80g糖粉，一个（用不了一个哈）八寸心形戚风，24g吉利丁片，一个八寸心形模具，一张锡纸，适量色素
126028,Rio车厘子奶冻布丁,4,没有可确定关联的基础原生食材,200g车厘子，150mlRio，6g吉利丁粉（片），200g香草雪糕，200ml旺仔牛奶，10g吉利丁粉（片）
126037,腐乳蒸鸡,1,没有可确定关联的基础原生食材,如下
126055,完美的煎鱼,1,没有可确定关联的基础原生食材,生姜三、四片
126061,好胖友de孜然藕片,3,没有可确定关联的基础原生食材,1节藕，孜然粉，盐
126063,炒瘦肉,2,没有可确定关联的基础原生食材,勺酱油，勺淀粉
126065,顺德拆鱼粥,2,没有可确定关联的基础原生食材,吃剩下的剩鱼，煲粥用米砂
126070,青团子,5,没有可确定关联的基础原生食材,7糯米粉，3粘米粉，馅心豆沙，糖腌制猪板油，适量青汁
126076,开胃糖蒜,4,没有可确定关联的基础原生食材,250克黄冰糖，1500克五月的新大蒜，1.5瓶醋，少量盐
126081,泡菜炒年糕,4,没有可确定关联的基础原生食材,年糕，泡菜，香肠，辣椒酱
126091,妩媚性感的豹纹吐司,9,没有可确定关联的基础原生食材,150g高筋面粉，65g牛奶，30g全蛋液，15g糖粉，2g盐，2.5g酵母，13g黄油，3g可可粉，2g竹炭粉
126098,【冠军的咖啡配方】之如何在家做“Flat white馥芮白”,13,没有可确定关联的基础原生食材,🔴设备，一台家用咖啡机，一台磨豆机，一个压粉锤，一个电子秤（带计时功能），一条白色毛巾，一条咖啡色毛巾，一个350ml的拉花缸，一个700ml的拉花缸，一个200ml杯子，🟠物料，15-18克中深烘焙度咖啡豆，15-18克或细盐般咖啡粉，160g鲜牛奶（馥芮白）
126100,低脂布朗尼麦芬,0,没有可确定关联的基础原生食材,黄油20g黑巧克力 50g，好时脱脂可可粉20g好时巧克力酱100g，鸡蛋50g糖30g，无铝泡打粉5g低粉100g
126109,大列巴麵包,9,没有可确定关联的基础原生食材,500克高筋麵粉，200克牛奶，1個約50克雞蛋，50克糖，4克鹽，50克黃油，5克酵母，适量葡萄乾，适量各种堅果
126118,黑糖奶茶,5,没有可确定关联的基础原生食材,珍珠材料：，90g水，150g木薯淀粉，80g黑糖，清水煮珍珠：，150g珍珠，1500g水，黑糖珍珠：，100g黑糖，350g水，适量鲜牛奶
126124,内衣蛋糕,4,没有可确定关联的基础原生食材,个戚风蛋糕八寸1，淡奶油600，2个四寸蛋糕胚，1软刮片
126126,樱花曲奇,8,没有可确定关联的基础原生食材,130g无盐黄油，100g低筋面粉，60g高筋面粉，20g杏仁粉，30g全蛋液，55g糖粉，1.5g盐，1滴食用红色色素
126127,煮饺子,1,没有可确定关联的基础原生食材,40饺子
126137,奥利奥咸奶油盒子,6,没有可确定关联的基础原生食材,200g市售蛋糕，30g奥利奥饼干碎，#奥利奥咸奶油，275g奶油奶酪，15g糖，1g盐
126157,烤猪肉串,0,没有可确定关联的基础原生食材,cook100孜然烤肉料 猪肉
126164,草莓纸杯蛋糕,7,没有可确定关联的基础原生食材,3个大鸡蛋鸡蛋，适量糖，100克低粉，适量带果肉的草莓酱，一勺柠檬汁，50克黄油，200克动物性淡奶油
126167,手工冰粉（冰籽版）,3,没有可确定关联的基础原生食材,50克冰籽，1200ml凉白开，5克石灰粉，200ml凉白开
126172,小岛老师香草磅蛋糕,1,没有可确定关联的基础原生食材,黄油用总统发酵黄油
126176,口袋饼（pita 饼）,5,没有可确定关联的基础原生食材,200g全麦面粉（或高筋面粉或两者混合），110m温水，8—10g橄榄油，10g白砂糖，3—5g盐，2—3g酵母
126180,【独家配方】波兰种“椰香豆乳抹茶软欧”,13,没有可确定关联的基础原生食材,#波兰酵头，50g高筋粉，50g水，1g酵母，#主面团，170g高筋粉，30g全麦粉，10g抹茶粉，15g豆奶粉，20g细砂糖，3g盐，105g椰子汁，3g酵母，25g黄油，80g（可按自己喜好增减）蜜红豆
126186,爆炒鸡胗,1,没有可确定关联的基础原生食材,生抽适量鸡胗一斤，红椒适量、青椒1适圆葱半个，竹盐、孜然少许依据个人口味香油，香葱、蒜少许
126195,小米味刀切馒头,5,没有可确定关联的基础原生食材,500克中筋面粉，4克酵母，230g小米粥，10克奶粉，20克糖
126198,挤挤小馒头,7,没有可确定关联的基础原生食材,300克中筋面粉，150克水，3克酵母，9克油，40克细砂糖，若干红曲粉，若干竹炭粉
126201,懒人快手版空气炸锅冻薯条肯德鸡的味道。,3,没有可确定关联的基础原生食材,半包的量冻薯条，适量盐，适量番茄酱
126220,玛格丽特,7,没有可确定关联的基础原生食材,70G低筋面粉，70G玉米淀粉，35G黄油，30G色拉油，25G糖粉（砂糖或绵白糖也可，但吃时会有颗粒感），1G盐，2个熟蛋黄
126229,草莓黑芝麻汤圆 香煎电饼铛版,2,没有可确定关联的基础原生食材,6个汤圆，1搓奶茶粉
126244,纯碎记录,9,没有可确定关联的基础原生食材,新良高筋面粉，新良低筋面粉，随便白砂糖，没有特定牌子黄油，没有特定牌子玉米油，随便盐，新良的麦味更香黑全麦粉，新良全麦粉，安琪或燕子酵母
126249,🍓”八寸戚风”水果戚风奶油蛋糕（无夹心）,0,没有可确定关联的基础原生食材,一个1）八寸戚风蛋糕坯，950克2）淡奶油，95克3）白砂糖，适量4）瓜球，适量5）草莓，适量6）巧克力碎
126257,#懒人养生快乐水# 好喝又健康的9款蔬果汁搭配，仙女必备！ ​​​​,1,没有可确定关联的基础原生食材,如图如图
126265,紫薯泥面包,1,没有可确定关联的基础原生食材,高筋粉170g，婴儿奶粉18克，酵母2g，核桃油10g，白糖2g，紫薯2个，蛋黄1个
126274,粉蒸肥肠,9,没有可确定关联的基础原生食材,肥肠，蒸肉米粉，红薯或土豆，生抽（2小勺），豆瓣酱（2小勺），白糖（1小勺），花椒粉（适量），葱姜蒜粉（适量），料酒
126275,双面奶香芝士玉米焗馒头片,7,没有可确定关联的基础原生食材,1个馒头，10克炼乳，10克蜂蜜，10克黄油，适量熟玉米粒，适量马苏里拉芝士，适量切达芝士
126282,煎鸡胸肉,2,没有可确定关联的基础原生食材,想吃多少用多少鸡胸，橄榄油 蒜 胡椒粉 蜂蜜 芥末
126283,爱心鸡蛋,1,没有可确定关联的基础原生食材,鸡蛋 西红柿 火腿
126287,冰皮奶黄流心月饼,1,没有可确定关联的基础原生食材,50克糯米粉
126292,下饭神器之香辣蒜蓉酱,8,没有可确定关联的基础原生食材,指天椒5个辣椒，适量多一点也没事，可以拌面吃油，瓣 我用了5个独蒜蒜，适量生抽，片 两片就可以姜，适量 盐，适量酱油，一点点 切成末豆豉
126295,芝士雪糕（雪糕其实还能这么做~）,4,没有可确定关联的基础原生食材,125g奶油奶酪，250g淡奶油，90g炼奶，15g（或奥利奥饼干）冻干草莓，#成品：9根
126305,0失败的青梅酒,3,没有可确定关联的基础原生食材,2000克云南青梅，1000克黄冰糖，2000毫升酒
126311,糯米糍粑（糯米粉）,4,没有可确定关联的基础原生食材,500克糯米粉，适量开水，适量红糖浆，适量黄豆粉
126314,蛋糕口感的巧克力曲奇（微波炉）,6,没有可确定关联的基础原生食材,14g黄油，15g全蛋液，7g红糖，8g白砂糖，36g中筋面粉，11g巧克力碎/巧克力豆
126315,四菱豆（四边豆）,4,没有可确定关联的基础原生食材,半斤四菱豆，半条\一条腊肉\腊肠，少许盐，少许蚝油（可不放）
126321,鱼肚羹,1,没有可确定关联的基础原生食材,鱼肚
126325,超好喝不长胖的橘子汽水～,1,没有可确定关联的基础原生食材,一勺 5-10g美达施洋车前子纤维粉，250ml苏打水（冰镇过的最好
126326,小银鱼蒜台vs酱黄豆,3,没有可确定关联的基础原生食材,按喜好适量小银鱼，按喜好适量蒜台，按喜好适量黄豆
126327,奶香四溢红茶冻,3,没有可确定关联的基础原生食材,1包红茶，一盒牛奶，2片/10克吉利丁片，400ml水
